question_id,client_profile,wording,asset_id,family,opened_at,resolution_date,hindcast,provisional,indicative,timestamp,probability,availability
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-25T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-08-29T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-06T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-14T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-016,creditor,"Will the governor of Monagas be replaced, suspended, or removed before 2025-09-30?",state_monagas,F5,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-20T23:59:59+00:00,0.25,stored_hindcast
HC2Y-ORI-017,operator,Will the head of PDVSA's Oriente division be replaced before 2025-03-31?,pdvsa_oriente,F5,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-11T00:00:00+00:00,0.4,stored_hindcast
HC2Y-ORI-017,creditor,Will the head of PDVSA's Oriente division be replaced before 2025-03-31?,pdvsa_oriente,F5,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-11T00:00:00+00:00,0.4,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-11T00:00:00+00:00,0.65,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-11-11T23:59:59+00:00,0.65,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-11-12T23:59:59+00:00,0.702960033873865,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-11-18T23:59:59+00:00,0.7522379213071525,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-11-26T23:59:59+00:00,0.7956602193010166,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-11-27T23:59:59+00:00,0.7956602193010166,stored_hindcast
HC2Y-ORI-018,operator,Will workers or contractors at Punta de Mata report payroll or invoice arrears of four weeks or more before 2025-03-31?,punta_de_mata,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-12-11T23:59:59+00:00,0.8331115440291756,stored_hindcast
HC2Y-ORI-019,operator,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-11T00:00:00+00:00,0.5,stored_hindcast
HC2Y-ORI-019,operator,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-22T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,operator,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-12-06T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,operator,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2025-01-23T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,operator,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2025-01-25T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,operator,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2025-02-23T23:59:59+00:00,0.6189456234663294,stored_hindcast
HC2Y-ORI-019,creditor,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-11T00:00:00+00:00,0.5,stored_hindcast
HC2Y-ORI-019,creditor,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-09-22T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,creditor,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2024-12-06T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,creditor,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2025-01-23T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,creditor,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2025-01-25T23:59:59+00:00,0.5,stored_hindcast
HC2Y-ORI-019,creditor,Will contractors at the José complex report unpaid invoices of four weeks or more before 2025-03-31?,jose_complex,F6,2024-09-11T00:00:00+00:00,2025-03-31,True,True,True,2025-02-23T23:59:59+00:00,0.6189456234663294,stored_hindcast
HC2Y-ORI-020,creditor,"Will the settlement channel for Petropiar crude sales (currency, intermediary, or bank) change, as reported by two independent sources, before 2025-09-30?",petropiar,F6,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2024-09-11T00:00:00+00:00,0.35000000000000003,stored_hindcast
HC2Y-ORI-020,creditor,"Will the settlement channel for Petropiar crude sales (currency, intermediary, or bank) change, as reported by two independent sources, before 2025-09-30?",petropiar,F6,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-02-17T23:59:59+00:00,0.35000000000000003,stored_hindcast
HC2Y-ORI-020,creditor,"Will the settlement channel for Petropiar crude sales (currency, intermediary, or bank) change, as reported by two independent sources, before 2025-09-30?",petropiar,F6,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-27T23:59:59+00:00,0.35000000000000003,stored_hindcast
HC2Y-ORI-020,creditor,"Will the settlement channel for Petropiar crude sales (currency, intermediary, or bank) change, as reported by two independent sources, before 2025-09-30?",petropiar,F6,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-05-29T23:59:59+00:00,0.35000000000000003,stored_hindcast
HC2Y-ORI-020,creditor,"Will the settlement channel for Petropiar crude sales (currency, intermediary, or bank) change, as reported by two independent sources, before 2025-09-30?",petropiar,F6,2024-09-11T00:00:00+00:00,2025-09-30,True,True,True,2025-09-08T23:59:59+00:00,0.35000000000000003,stored_hindcast
